V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V14,V15,V16,V18,V19,V20,V21,V23,V24,V25,V26,V27,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
3.745476,6.953369,1.110487,0.995013,1.127144,7.335782,11.073876,6.209697,0.375125,1.622299,0.333225,0.116170,0.224269,5.188477,0.535626,0.830385,0.317431,0.944019,8.357451,0.570888,0.254982,1.885226,12638.072104,0.246261,2.658034,26.999452,2.860069,0.379092,0.476362,6.800553,0.321527,0.444579,0.240000
4.310853,8.557440,1.035868,0.970054,1.208767,7.047014,10.758945,6.162146,0.515928,1.630593,0.192632,0.138660,0.265326,5.252200,0.519672,0.809773,0.327578,0.988365,8.331929,0.570888,0.243983,1.764222,12890.362798,0.280473,1.599756,26.999452,2.293872,0.403681,0.530726,6.800553,0.474749,0.525973,0.687000
3.441598,6.451080,0.996229,0.942041,1.145760,6.438475,10.758945,5.166256,0.575140,1.833744,0.470609,0.114214,0.265326,4.692842,0.227805,0.697478,0.309183,0.895061,11.447039,0.570888,0.236038,2.104978,11588.236144,0.316741,1.742865,27.877403,1.878490,0.433422,0.613971,8.884684,0.809938,0.487312,0.162000
4.361163,8.387621,1.319072,0.928688,1.338159,6.491420,10.196946,6.634566,0.351367,1.716869,0.605685,0.124865,0.308323,5.123149,0.518110,0.712455,0.322189,0.860146,11.420278,0.570888,0.231216,2.270269,12102.384069,0.333652,3.550233,31.082730,3.193513,0.191473,0.247761,8.884684,0.470827,0.366025,0.349000
4.865861,8.923463,1.130388,0.921359,1.170496,6.655403,10.051660,7.286202,0.488415,1.558058,0.626047,0.111368,0.324589,5.765777,0.517440,0.666648,0.324100,0.852364,11.507449,0.570888,0.235390,2.336114,13442.396810,0.314209,3.418703,31.348336,3.365133,0.191473,0.247761,9.178637,0.455040,0.498693,0.749000
4.672815,7.568679,1.346714,0.923799,1.098307,7.119909,10.051660,6.601058,0.496704,1.492449,0.831105,0.093702,0.316916,6.027420,0.518333,0.665670,0.335051,0.814064,11.487282,0.570657,0.240671,2.603037,11968.150604,0.310595,1.153298,33.231551,1.426027,0.390305,0.535779,9.178637,0.498311,0.309582,0.574000
4.193928,7.626805,1.271930,0.915131,1.013416,7.752854,10.242393,7.100787,0.582259,1.511298,0.829447,0.101030,0.313035,6.386976,0.514322,0.550396,0.343876,0.840283,11.595193,0.570657,0.249016,3.165228,13034.363519,0.261470,1.239310,28.390363,0.970624,0.390305,0.535779,9.178637,0.485047,0.469132,0.462000
0.915520,1.180748,0.920983,0.862135,0.564471,7.607246,10.242393,2.956222,0.538410,0.835439,0.794659,0.091375,0.272773,5.590185,1.734161,0.624809,0.224660,0.841722,11.588423,0.569730,0.254401,3.090823,5639.018215,0.277182,1.198732,22.482945,1.131428,0.572610,0.632512,9.178637,0.756043,0.731670,-1.864000
1.883646,2.788030,1.004034,0.821412,0.896180,7.352104,10.554940,3.972957,0.172740,1.207944,0.773019,0.092091,0.286602,4.565008,1.475455,0.573218,0.216931,0.843161,11.581656,0.040647,0.249436,2.952990,9013.376934,0.325556,1.132724,16.463526,0.946491,0.712539,0.957037,9.178637,0.117062,0.599126,-0.535000
1.713761,2.508839,0.873033,0.623279,0.938354,6.577467,10.141631,2.758534,0.169357,1.379717,0.866947,0.103528,0.313750,3.476467,1.736123,0.736155,0.250799,0.792417,11.588423,0.040385,0.246106,2.231596,8199.522394,0.349518,1.085671,10.489324,0.968967,0.458113,0.512782,9.178637,0.398321,0.457529,-1.104000
1.174056,1.228802,0.719108,0.589449,0.798349,6.284624,10.141631,2.079718,0.355799,1.169002,0.796610,0.119722,0.345961,3.525727,1.738871,0.772244,0.223092,0.819444,11.487282,0.040385,0.242928,2.213038,4635.798094,0.349842,1.258723,12.640415,1.390917,0.458113,0.512782,9.178637,0.311986,0.722771,-2.386000
2.160537,2.656838,0.800467,0.589449,0.980979,6.111276,9.602225,2.970764,0.110455,1.616785,0.490908,0.098172,0.353716,3.150035,0.669818,0.762711,0.272119,0.878229,11.467145,0.040385,0.237682,1.673927,6529.043168,0.351717,1.550657,11.411135,1.394402,0.710413,0.879923,9.178637,0.043785,0.599629,-1.456000
2.582180,4.195699,0.825638,0.616372,1.198941,5.854505,9.100892,3.240898,0.373896,1.595952,0.821181,0.088151,0.361351,3.147021,0.666604,0.817149,0.324418,0.791546,11.420278,0.040385,0.229345,1.859734,7754.966548,0.351717,1.750516,13.816953,1.608146,0.710413,0.879923,9.178637,0.382825,0.576793,-0.826000
2.947658,4.425431,0.851454,0.654523,1.198187,5.898043,9.100892,3.674980,0.543040,1.700280,0.802149,0.066750,0.368655,3.320994,0.704086,0.708700,0.349717,0.809898,11.494001,0.040385,0.229211,1.909255,7735.311705,0.348803,1.800049,17.633995,2.525912,0.482897,0.613971,9.178637,0.567093,0.566910,-1.132000
3.729355,7.568679,0.988776,0.687217,1.340175,6.030243,8.892232,4.852912,0.404167,1.858493,0.763736,0.060247,0.368655,3.430995,0.714738,0.796926,0.393064,0.814393,11.460440,0.040385,0.233134,1.872453,10053.170529,0.341925,1.587560,17.232844,1.766592,0.495378,0.613971,9.178637,0.398526,0.501275,-0.300000
4.058449,7.661860,1.033555,0.745251,1.149800,6.230206,8.892232,5.410169,0.520260,1.741092,0.611474,0.076479,0.356785,3.843955,0.712958,0.787538,0.446006,0.856142,11.554624,0.040385,0.240261,1.774915,10282.025208,0.341263,1.663201,25.342653,1.743799,0.500051,0.613971,9.178637,0.517553,0.503082,-0.319000
3.867206,6.789487,1.061136,0.716419,1.077678,6.394624,8.941760,4.707438,0.490203,1.723190,0.696472,0.068013,0.346556,4.345225,0.712196,0.787799,0.451705,0.833984,11.534386,0.040385,0.247446,1.713981,10437.324963,0.318840,1.603356,26.481818,1.464600,0.501682,0.613971,9.178637,0.496313,0.416692,-0.083000
4.172407,7.223936,1.084327,0.705237,1.056231,6.734091,9.119229,5.414905,0.575851,1.683235,0.498103,0.073059,0.336112,4.789571,0.713721,0.967301,0.480853,0.892587,11.561377,0.040385,0.252262,1.411656,10103.606557,0.300299,1.589708,26.630747,1.391613,0.501682,0.613971,9.178637,0.481313,0.518015,0.006000
3.030469,4.801328,0.984897,0.725405,0.985336,6.601368,9.119229,3.611471,0.499177,1.481527,0.882230,0.070717,0.296881,4.496125,0.714738,0.915672,0.473745,0.782194,11.440344,0.040647,0.251878,1.419569,8516.342749,0.273558,1.499864,21.207625,1.479786,0.501682,0.613971,9.178637,0.635635,0.445889,-0.449000
2.284132,3.861853,0.898875,0.757140,0.918578,6.694653,9.281008,4.187370,0.580833,1.374286,0.654131,0.079895,0.296881,4.556859,0.716520,0.886877,0.460369,0.859478,11.500723,0.328292,0.250721,1.417705,6775.804576,0.256510,1.486836,21.666852,1.633599,0.501682,0.613971,9.178637,0.545090,0.629582,-0.738000
3.107302,5.223097,0.963373,0.757140,1.005249,6.485520,9.281008,3.730631,0.360045,1.421165,0.901767,0.094597,0.270101,4.015282,0.711434,0.853343,0.459153,0.791546,11.487282,0.334146,0.249316,1.338493,9104.564246,0.252390,1.324502,17.362557,1.198424,0.501682,0.613971,9.178637,0.340284,0.387390,-0.116000
2.254866,3.390300,0.824744,0.765524,0.894275,6.435544,9.290324,4.099752,0.671739,1.330388,0.803455,0.106203,0.269236,4.506201,0.711688,0.956322,0.444465,0.832880,11.541129,0.334146,0.247900,1.427042,6202.608878,0.248149,1.210572,20.909930,1.101244,0.501682,0.613971,9.178637,0.640773,0.662534,-1.027000
2.498474,4.129898,0.901044,0.765524,1.018198,6.227353,9.009670,3.510367,0.596595,1.498191,0.843420,0.105312,0.268457,3.951452,0.711434,0.830385,0.456959,0.834536,11.595193,0.334390,0.245124,1.551374,7203.736496,0.248149,1.245960,17.058176,1.254866,0.501682,0.613971,9.178637,0.415895,0.595601,-0.709000
1.251617,1.347366,0.737465,0.725656,0.839718,5.969355,9.009670,1.498593,0.393926,1.104663,0.767571,0.111546,0.295813,3.967786,0.714230,0.956603,0.408594,0.840394,11.561377,0.040385,0.238832,1.368842,4593.658828,0.267005,1.508824,9.868430,1.466042,0.501682,0.613971,9.178637,0.462585,0.670328,-1.749000
1.208943,1.312500,0.753150,0.703503,0.853562,5.611826,8.525901,1.252750,0.242175,0.952407,0.862217,0.096921,0.295813,2.775884,0.715502,0.974083,0.396374,0.816259,11.440344,0.040385,0.232244,1.330857,4883.700053,0.287507,1.464395,7.401118,1.782173,0.501682,0.613971,9.178637,0.304414,0.628583,-1.549000
1.663931,2.317535,0.708188,0.695592,1.053089,5.402758,8.525901,2.043703,0.423405,1.347832,0.659511,0.068734,0.330076,2.740663,0.478109,0.979182,0.394361,0.862262,11.595193,0.040385,0.229882,1.233981,5031.871565,0.296199,1.414266,9.970559,2.140894,0.389343,0.520514,9.178637,0.354813,0.666124,-1.525000
1.514520,1.563293,0.671202,0.695345,0.994082,5.148530,7.895958,1.613575,0.331823,1.191280,0.912131,0.066028,0.334895,2.575009,0.665863,0.875191,0.379967,0.801255,11.507449,0.040385,0.222852,1.395910,4599.656447,0.318630,1.232083,9.366060,1.438096,0.378132,0.520514,9.178637,0.424465,0.671688,-1.572000
1.845783,2.487148,0.698448,0.657673,1.026426,4.984503,7.359008,1.984762,0.356606,1.412608,0.369813,0.058981,0.339668,2.395588,0.714993,1.133622,0.383999,0.929893,11.447039,0.040385,0.217671,0.936792,5204.491099,0.317931,1.406357,8.763439,1.506063,0.433422,0.520514,9.178637,0.318082,0.656957,-0.960000
2.484074,3.748364,0.784362,0.657673,0.996445,4.757873,7.359008,2.491980,0.268372,1.419652,0.721181,0.038474,0.331611,2.306167,0.712196,1.028455,0.378721,0.833322,11.473854,0.040385,0.209757,1.123925,7240.529061,0.312654,1.347364,8.834931,1.214288,0.501682,0.613971,9.178637,0.351656,0.480570,-0.489000
1.754614,2.227085,0.716021,0.621609,0.901909,4.785449,6.871052,2.086320,0.619072,1.194421,0.807707,0.060247,0.331611,2.562213,0.713721,0.767344,0.338608,0.820983,11.541129,0.040385,0.212602,1.403307,4795.540810,0.291540,1.606961,10.981955,1.299643,0.501682,0.613971,9.178637,0.468002,0.688950,-1.221000
1.222020,1.472502,0.617258,0.593676,0.831777,4.595106,6.871052,1.461412,0.392262,1.040209,0.709089,0.056267,0.302836,2.501498,0.714484,0.916500,0.326570,0.836966,11.534386,0.040385,0.212418,1.267671,4120.857891,0.291540,1.502617,8.507281,1.671104,0.501682,0.613971,9.178637,0.464099,0.721428,-1.962000
2.246384,4.637123,0.797822,0.593676,0.931843,4.666882,6.520508,3.175816,0.252244,1.353193,0.709397,0.060609,0.291601,2.197855,0.714230,0.958289,0.351486,0.848036,11.480566,0.040122,0.218882,1.398681,7231.314282,0.288407,1.532432,10.200849,1.205388,0.501682,0.613971,9.178637,0.172238,0.515702,-0.973000
0.946154,1.192842,0.613306,0.556874,0.637874,4.597335,6.410449,1.488383,0.297340,0.905819,0.722738,0.055542,0.280116,2.587856,0.715247,0.881162,0.308122,0.839177,11.440344,0.158436,0.224342,1.373864,3550.771654,0.269200,1.436175,9.913706,1.724423,0.501682,0.613971,9.178637,0.237129,0.739214,-2.317000
1.438403,3.366542,0.734061,0.556874,0.838799,4.597335,6.410449,2.460466,0.414491,1.210661,0.706927,0.068554,0.259009,2.220555,0.713975,1.025563,0.339095,0.837629,11.487282,0.265843,0.228166,1.170289,5786.362478,0.262821,1.614913,10.388438,2.069868,0.501682,0.613971,9.178637,0.325945,0.600258,-0.993000
2.123190,5.380981,0.859935,0.579853,0.798647,4.785449,6.138772,3.090673,0.650275,1.219746,0.909362,0.052281,0.259009,2.658117,0.714484,1.041802,0.360770,0.787845,11.514178,0.282405,0.233496,1.017929,7923.951791,0.244778,1.558413,13.553278,1.571603,0.501682,0.613971,9.178637,0.616214,0.477454,-0.830000
1.565641,4.578345,0.825340,0.602630,0.656750,5.155866,6.138772,3.769284,0.773302,0.990908,0.611184,0.048654,0.221056,3.414873,0.712196,1.140867,0.360712,0.864936,11.494001,0.437739,0.246167,0.897827,6537.408690,0.209726,1.853757,19.682960,2.407422,0.501682,0.613971,9.178637,0.663982,0.624835,-1.297000
1.972055,5.206109,0.888990,0.612572,0.768593,5.239602,6.492846,3.608063,0.533333,1.329906,0.920810,0.057534,0.207722,3.281850,0.713212,1.152075,0.360712,0.785127,11.447039,0.464338,0.253056,1.034851,8833.589214,0.202462,1.619987,17.279072,1.688486,0.501682,0.613971,9.178637,0.601809,0.457921,-0.845000
2.626874,6.059184,0.950628,0.639083,0.854798,5.536232,6.720461,4.298041,0.564287,1.376259,0.838750,0.079715,0.207722,3.798119,0.712704,1.096204,0.402138,0.808036,11.473854,0.469781,0.261219,1.029064,8398.853355,0.207585,1.762808,19.620730,1.795367,0.501682,0.613971,9.178637,0.554314,0.515959,-0.649000
3.736513,6.974986,1.044480,0.689677,0.949811,5.846371,6.720461,5.515141,0.519803,1.467049,0.793034,0.087254,0.205581,4.085531,0.713975,1.121890,0.402138,0.827146,11.520911,0.603671,0.268004,1.051545,10502.686205,0.215035,2.688182,23.617409,1.841229,0.501682,0.613971,9.178637,0.485487,0.457268,-0.214000
3.904136,7.553242,1.065152,0.714676,1.058679,6.027464,7.065101,5.636444,0.553276,1.428744,0.857500,0.109410,0.233700,4.632688,0.713467,1.033959,0.448368,0.808145,11.467145,0.603671,0.270687,1.081032,10661.137396,0.225220,1.591857,27.095777,1.614292,0.501682,0.613971,9.178637,0.539585,0.417881,0.004000
3.756253,6.546298,1.049797,0.763997,0.983324,6.380061,7.065101,5.460064,0.685608,1.514982,0.793359,0.142717,0.233700,5.309639,0.713975,1.019501,0.469395,0.841943,11.534386,0.603671,0.271528,1.261584,9694.571944,0.240549,1.636738,26.835029,1.689279,0.501682,0.613971,9.178637,0.594658,0.515444,-0.135000
3.725780,7.080264,1.011213,0.800139,1.076617,6.562566,7.447602,5.271982,0.638905,1.683801,0.409396,0.164679,0.262528,5.136609,0.711180,1.101857,0.481826,0.936379,11.527647,0.402352,0.269285,0.948149,9928.120964,0.240549,1.807877,25.721842,1.738941,0.501682,0.613971,9.178637,0.507674,0.552294,-0.066000
4.071840,7.069312,1.034216,0.834999,1.079447,6.365526,7.627472,4.973238,0.506171,1.646153,0.927432,0.182669,0.262528,4.701189,0.711688,0.972385,0.482214,0.792962,11.527647,0.223772,0.265303,1.146764,10701.102257,0.270215,1.350560,24.878828,1.228359,0.501682,0.613971,9.178637,0.445405,0.441039,0.145000
3.127523,5.410108,0.914106,0.864520,1.106193,6.547691,7.627472,4.107311,0.560999,1.621195,0.772698,0.230242,0.293257,5.001108,0.760128,0.970407,0.490928,0.840394,11.500723,0.221769,0.263301,1.333549,8230.695175,0.279175,1.808661,25.906691,1.559548,0.520409,0.613971,9.178637,0.616697,0.578817,0.050000
3.448321,5.894278,0.852663,0.859223,1.256300,6.224501,7.851343,4.204689,0.769320,1.653412,0.728355,0.247895,0.310804,4.929037,0.743740,1.040930,0.481398,0.839067,11.467145,0.221769,0.254430,1.216913,8293.377558,0.304649,2.357618,23.061915,2.725078,0.520409,0.621881,9.178637,0.730220,0.612691,0.077000
4.197850,7.615150,1.025644,1.029774,1.134423,6.193195,7.851343,5.491139,0.690426,1.904984,0.891117,0.219229,0.319827,4.187083,0.737281,0.917605,0.478267,0.796669,11.426963,0.221769,0.248625,1.278147,10463.423125,0.318001,2.473459,22.296700,2.191702,0.507882,0.605945,9.178637,0.777991,0.419069,1.006000
4.456997,7.324823,1.086016,1.063255,1.067099,6.556613,7.694859,5.609572,1.089085,1.698000,0.891117,0.188412,0.324356,4.892243,0.736765,0.951272,0.453253,0.812638,11.453738,0.221769,0.246289,1.517139,10943.885222,0.299132,1.638932,26.279921,2.066224,0.507882,0.605945,9.178637,0.926109,0.432898,0.998000
4.014693,8.199962,1.019073,1.089630,1.078385,6.776775,8.097292,5.631551,1.122610,1.651176,0.657118,0.172376,0.300560,5.344350,0.737797,0.928958,0.427070,0.881476,11.447039,0.221269,0.247294,1.415376,10166.988416,0.279404,2.151092,29.426605,1.428152,0.514088,0.613971,9.178637,1.065637,0.556112,0.737000
4.079508,7.855088,1.038515,0.982505,1.105115,6.619340,8.097292,5.141232,0.872540,1.633919,0.705077,0.177090,0.300560,5.034152,0.735734,0.852807,0.409386,0.879124,11.447039,0.221269,0.243890,1.576118,10768.025634,0.284269,1.700451,29.057971,2.045355,0.514088,0.613971,9.178637,0.846039,0.503082,0.873000
3.815963,7.294809,0.962415,0.972263,1.136247,6.293252,8.168141,4.405066,0.703166,1.666871,0.926734,0.190151,0.291767,4.655431,0.735734,0.804257,0.383197,0.797106,11.487282,0.221519,0.241928,1.588581,9915.697305,0.290200,1.629440,27.303214,1.756799,0.514088,0.613971,9.178637,0.838598,0.514802,0.308000
4.440569,8.220638,1.054459,0.969777,1.127507,6.353917,8.168141,6.062743,0.751637,1.739934,0.612345,0.185281,0.296306,4.815072,0.734704,0.895888,0.364357,0.891463,11.480566,0.221769,0.242085,1.598596,11938.512923,0.294873,1.696700,27.708251,1.864881,0.514088,0.613971,9.178637,0.641018,0.504371,0.670000
4.326902,8.721429,1.116987,0.970606,1.165301,6.406294,8.105600,6.143735,0.682573,1.617336,0.515860,0.198137,0.298519,5.085169,0.733674,0.880075,0.354239,0.927734,11.480566,0.221269,0.245370,1.616215,11982.995546,0.290051,1.723081,30.973944,2.176561,0.514088,0.613971,9.178637,0.654559,0.458704,0.693000
3.453371,6.505347,0.948406,0.948332,1.095091,6.201720,8.159779,4.518333,0.587024,1.578010,0.858510,0.200391,0.295237,4.985748,0.737539,0.862488,0.324418,0.818785,11.534386,0.221769,0.245953,1.802369,9767.756528,0.286455,2.272438,26.320191,1.751916,0.514088,0.613971,9.178637,0.619837,0.522894,0.458000
4.094877,7.899022,1.090415,0.936583,1.225124,6.435544,8.159779,5.705323,0.639891,1.571520,0.720870,0.197790,0.295237,4.783213,0.739087,0.789360,0.316588,0.858032,11.453738,0.221769,0.245155,1.808325,11205.807308,0.283966,1.492312,26.320191,1.700408,0.514088,0.613971,9.178637,0.621047,0.456223,0.477000
4.259015,7.354941,1.064148,0.912158,1.089743,6.577467,8.370998,5.688039,0.677777,1.552160,0.869655,0.211464,0.277396,5.351314,0.738571,0.671547,0.309845,0.829571,11.494001,0.221769,0.247749,2.021841,10875.927640,0.263455,1.578278,29.739453,2.024632,0.514088,0.613971,9.178637,0.631975,0.505661,0.493000
4.290857,9.367015,1.136254,0.912158,1.095091,6.764557,8.370998,6.300336,0.667475,1.636138,0.600206,0.208007,0.262265,5.421371,0.736765,0.971537,0.309183,0.892025,11.561377,0.221769,0.252379,1.644658,11660.398430,0.256430,1.884261,32.334145,1.981853,0.514088,0.613971,9.178637,0.654064,0.471735,0.403000
3.874570,8.003685,1.112879,0.915131,0.992397,6.718900,8.674401,5.214305,0.545592,1.521312,0.983373,0.249433,0.254577,5.426068,0.736507,0.966173,0.303580,0.812419,11.500723,0.270299,0.254924,1.660536,11053.453971,0.258597,1.717026,33.463478,2.099183,0.514088,0.613971,9.178637,0.592282,0.437234,0.189000
4.131562,7.736307,1.162654,0.922714,1.023336,6.878264,8.959827,6.548290,0.520488,1.387147,0.734932,0.252508,0.240507,5.411987,0.735992,0.997114,0.317690,0.874649,11.460440,0.603211,0.260855,1.404233,12482.771462,0.239632,1.929041,30.819121,1.953683,0.514088,0.613971,9.178637,0.517328,0.468351,0.320000
3.986355,7.819294,1.048799,0.946142,1.084410,6.682556,8.959827,5.607134,0.637428,1.391617,0.708162,0.272428,0.243606,5.741121,0.760128,0.991407,0.320075,0.872413,11.440344,0.603211,0.260013,1.191577,10862.384139,0.235944,1.793024,33.864405,2.191702,0.516158,0.622730,9.178637,0.640528,0.528664,0.238000
4.077590,6.556569,1.218121,0.973645,1.017514,6.881359,9.009670,5.414905,0.610092,1.496101,0.978353,0.271749,0.251005,5.650648,0.761436,0.965891,0.323464,0.817028,11.453738,0.603901,0.258201,1.264626,10515.804858,0.249948,1.920025,30.927425,2.964389,0.520409,0.640478,9.178637,0.513728,0.399750,0.553000
4.219474,6.670442,1.206003,0.986946,0.937050,7.332521,9.009670,6.062743,0.662471,1.374779,0.985169,0.289029,0.259979,5.650648,0.785137,0.993117,0.326317,0.816808,11.507449,0.603901,0.259844,1.226283,11487.918775,0.249948,1.636738,27.820918,3.123490,0.531867,0.661931,9.178637,0.646175,0.416296,0.329000
4.079508,7.135237,1.290611,1.027800,0.928922,7.845444,9.540104,6.236243,0.619316,1.370345,1.065013,0.308244,0.252794,6.457174,0.783547,0.964481,0.326317,0.792091,11.534386,0.603901,0.264154,1.286916,12042.549775,0.230698,1.645526,27.400498,1.949307,0.532850,0.661931,9.178637,0.618629,0.395104,0.451000
4.373306,7.076612,1.303510,1.052999,1.030211,8.228503,10.207031,6.236243,0.656238,1.430769,0.923247,0.338882,0.252794,6.668821,0.784342,0.892061,0.347821,0.845154,11.480566,0.603671,0.266009,1.352031,12544.673705,0.237121,1.903709,27.428350,2.056225,0.539188,0.661931,9.178637,0.617421,0.414183,0.624000
4.741516,7.634583,1.322791,1.090782,0.992397,8.416577,10.207031,6.861543,0.720125,1.441945,1.099620,0.352031,0.255111,6.975323,0.784872,0.864105,0.358126,0.802566,11.527647,0.603671,0.265085,1.394526,12700.702936,0.237121,1.758960,29.829378,2.397307,0.539188,0.661931,9.178637,0.669713,0.349107,0.793000
4.349047,6.663493,1.352353,1.092511,0.936072,8.705295,10.554940,6.473899,0.697294,1.405087,1.091295,0.381159,0.258126,7.432487,0.783812,0.687310,0.361913,0.818236,11.400242,0.603671,0.264757,1.544980,12253.203255,0.249866,1.783688,27.526029,2.021940,0.539188,0.661931,9.178637,0.727633,0.374319,0.797000
4.395637,7.530135,1.199611,1.082152,1.039534,8.754196,10.554940,6.679460,0.795759,1.418644,0.881548,0.398596,0.266981,7.287407,0.783547,0.880075,0.353421,0.876550,13.708184,0.603671,0.261916,1.542035,12405.800181,0.247247,1.680264,28.809644,1.951057,0.539188,0.661931,10.053258,0.772147,0.504371,0.621000
4.160705,7.404103,1.335847,1.085601,1.051694,8.746658,11.003825,6.278912,0.758215,1.507096,0.797261,0.339882,0.274147,6.883316,0.782488,0.974366,0.351074,0.900240,12.737910,0.603671,0.257574,1.582093,11445.177725,0.265825,1.729911,29.634844,2.749480,0.539188,0.661931,10.114541,0.739045,0.374052,0.501000
4.016587,6.518974,1.350472,1.081865,1.036766,8.761739,11.171490,6.065342,0.655989,1.501853,1.203174,0.405647,0.274147,6.826324,0.782488,0.753735,0.345794,0.799070,12.774668,0.603901,0.256456,1.788340,11530.810866,0.265825,1.758960,27.498089,2.294851,0.539188,0.661931,10.114541,0.697911,0.343315,0.347000
4.075673,6.680875,1.392150,1.055274,0.890155,9.145770,11.171490,6.031627,0.566875,1.303078,1.099620,0.421178,0.265065,6.829165,0.784077,0.758859,0.347226,0.836966,12.774668,0.435833,0.260687,1.773844,12375.137631,0.246425,1.901270,27.289341,2.706328,0.539188,0.661931,10.114541,0.536384,0.358248,0.557000
3.917127,6.300473,1.346714,1.050724,0.830559,9.491033,11.597289,6.716120,0.594436,1.127430,1.083754,0.480931,0.257949,7.545947,0.784342,0.771728,0.347226,0.846484,12.679286,0.602290,0.264456,1.966461,12653.702349,0.218455,2.318022,25.148471,2.402361,0.539188,0.661931,10.114541,0.591570,0.380861,0.438000
4.500348,7.472627,1.330244,1.043346,0.945546,9.362815,11.597289,7.015404,0.723743,1.072960,1.434039,0.506884,0.236194,7.466069,0.786198,0.751944,0.348592,0.775361,12.504806,0.602980,0.264319,1.980788,12811.014375,0.212654,1.856951,26.414366,1.922323,0.539188,0.661931,10.114541,0.654559,0.397892,0.725000
2.698501,6.036764,1.451962,1.037117,0.660506,9.575958,11.909741,5.391260,0.750586,0.997686,1.217893,0.527115,0.213422,7.466069,0.787791,0.906583,0.323782,0.841611,12.591785,0.603671,0.264538,1.817011,12268.382625,0.213714,1.553474,23.277889,1.831155,0.539188,0.661931,10.114541,0.729443,0.370041,0.157000
2.532764,7.875032,1.313874,0.983892,0.709533,9.690164,12.241019,6.945383,0.588456,0.914868,1.234711,0.511034,0.199700,7.837493,0.789119,1.054051,0.321358,0.843714,12.642764,0.727122,0.267575,1.484811,13659.322953,0.182158,1.528944,23.277889,2.454338,0.539188,0.661931,10.114541,0.590858,0.425661,0.374000
3.188799,6.143068,1.387191,0.919191,0.779715,9.867732,12.241019,5.855243,0.529652,1.120525,1.408546,0.548195,0.189655,7.837493,0.787260,0.947911,0.301017,0.787193,12.715898,0.727122,0.268379,1.396834,11806.000906,0.192786,2.063631,26.590057,2.576563,0.539188,0.661931,10.114541,0.544171,0.373250,0.858000
3.564198,5.928846,1.490042,0.747018,0.819039,10.192394,12.994822,5.913561,0.932091,1.140016,1.538421,0.530609,0.208789,7.617198,0.786464,0.988558,0.295494,0.757753,12.796767,0.711821,0.265955,1.383942,10437.324963,0.192786,1.943860,26.617178,2.073517,0.539188,0.661931,10.114541,0.853787,0.252190,-0.464000
2.397727,5.248666,1.661184,0.666664,0.678366,10.482003,12.994822,5.075734,0.607915,1.109363,1.484420,0.553093,0.201372,7.988354,0.691244,0.982303,0.325559,0.788063,11.175278,0.425576,0.275459,1.378439,9127.497125,0.189176,1.770521,20.572698,2.174674,0.539188,0.661931,10.114541,0.724018,0.195052,-1.025000
1.446235,4.735601,1.452742,0.649444,0.442390,10.764943,13.181452,5.100497,0.257777,0.723520,1.402103,0.545032,0.199897,7.988354,0.665863,0.952954,0.355288,0.823623,10.915514,0.602980,0.287929,1.452911,12375.137631,0.141698,1.688468,19.445356,1.996043,0.509950,0.555135,8.317150,0.343409,0.410878,-1.129000
2.231900,7.201676,1.401328,0.735432,0.639458,11.022209,13.351349,6.959923,0.097639,0.895707,1.009023,0.537431,0.157747,8.263986,0.665369,0.946232,0.391919,0.913563,10.941255,0.603901,0.298195,1.306779,13475.556478,0.141698,1.786019,20.855209,2.653880,0.482247,0.558996,8.317150,0.086578,0.467831,0.223000
3.488879,7.102211,1.254471,0.855257,0.985671,10.596199,13.351349,6.088773,0.406688,1.356612,1.219090,0.556881,0.178299,7.450789,0.666357,0.853880,0.405157,0.856697,10.896243,0.368380,0.291319,1.265060,12329.278270,0.160867,1.766661,27.595988,1.830317,0.476720,0.558996,8.738912,0.365736,0.428426,0.644000
4.326902,7.438299,1.375782,0.937946,1.031933,10.760474,13.625744,7.077148,0.826660,1.556448,1.447966,0.580793,0.192658,7.570667,0.939372,0.969842,0.409830,0.815381,10.934815,0.368380,0.273351,1.329513,12238.041662,0.237205,1.118581,29.919543,1.044156,0.589876,0.645896,8.738912,0.758409,0.348031,1.117000
3.679548,5.581643,1.262459,0.955462,1.009668,10.954021,13.625744,5.325504,1.090936,1.516036,1.398673,0.592073,0.259450,7.764535,0.960784,0.820582,0.369139,0.860925,11.012310,0.300623,0.258400,1.712409,8833.589214,0.254495,1.208791,27.456227,1.037227,0.616348,0.677917,8.738912,1.021516,0.610809,0.433000
1.076495,1.199795,0.858114,0.905414,0.767718,9.780681,14.029762,1.985821,0.916330,1.019818,1.159168,0.611273,0.305829,6.352115,0.938221,0.931180,0.252339,0.881364,10.973504,0.040647,0.242304,1.388538,5117.492492,0.261231,1.451582,14.077419,1.506063,0.621101,0.738362,8.738912,0.961229,0.726796,-0.743000
2.831778,4.680967,0.939856,0.877279,1.180181,8.837465,12.646369,4.371142,0.537716,1.846391,1.366729,0.605975,0.305829,4.532486,0.809431,1.033669,0.275320,0.820434,10.921945,0.040647,0.225133,1.195357,9047.470405,0.269278,1.939735,14.350062,2.269482,0.585253,0.727315,8.738912,0.481313,0.526485,0.137000
